Timestamp,Bid price,Ask price,Bid volume,Ask volume
2024.01.31 20:00:25:178,17268.609,17270.079,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:25:229,17267.754,17269.258,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:25:530,17267.42,17268.892,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:25:580,17268.375,17269.879,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:25:669,17269.254,17270.747,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:25:770,17268.775,17270.202,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:25:971,17269.998,17271.201,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:26:122,17270.276,17271.758,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:26:272,17270.432,17271.924,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:26:473,17270.087,17271.503,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:26:624,17270.264,17271.511,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:26:925,17271.243,17272.78,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:276,17270.72,17272.29,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:326,17272.309,17273.714,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:527,17272.609,17274.047,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:678,17272.476,17273.99,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:729,17273.318,17273.914,9.99999974737875E-06,0.000449999992270023
2024.01.31 20:00:27:779,17272.442,17273.969,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:830,17273.354,17274.601,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:27:981,17273.065,17274.481,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:082,17272.299,17273.547,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:132,17271.489,17272.725,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:283,17271.909,17273.336,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:434,17271.799,17273.014,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:585,17271.519,17272.881,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:686,17272.375,17273.792,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:28:836,17271.942,17273.424,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:29:037,17271.821,17273.111,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:29:188,17272.489,17273.779,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:29:539,17271.765,17273.257,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:29:690,17271.542,17272.811,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:29:841,17271.595,17272.847,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:29:891,17271.397,17272.781,0.000449999992270023,0.000449999992270023
2024.01.31 20:00:30:042,17271.264,17272.724,0.000449999992270023,0.000449999992270023
