Timestamp,Bid price,Ask price,Bid volume,Ask volume
2024.01.31 00:05:05:382,4906.151,4906.623,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:06:485,4906.289,4906.743,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:25:280,4906.524,4907.059,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:27:099,4906.394,4906.908,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:27:353,4906.521,4906.993,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:28:756,4906.777,4907.288,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:33:615,4906.521,4907.053,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:36:924,4906.792,4907.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:37:225,4906.527,4907.047,0.000609999988228083,0.000609999988228083
2024.01.31 00:05:57:199,4906.792,4907.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:08:075,4906.644,4907.173,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:08:276,4906.789,4907.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:27:372,4906.542,4907.056,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:31:932,4906.789,4907.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:35:991,4907.03,4907.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:36:142,4906.891,4907.429,0.000609999988228083,0.000609999988228083
2024.01.31 00:06:36:293,4907.021,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:01:105,4906.783,4907.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:01:807,4907.024,4907.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:02:860,4906.909,4907.42,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:03:336,4906.771,4907.291,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:03:688,4906.903,4907.426,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:07:249,4907.033,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:08:803,4906.777,4907.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:08:953,4907.021,4907.553,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:09:957,4906.897,4907.423,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:10:509,4907.039,4907.55,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:14:517,4907.264,4907.796,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:25:292,4907.027,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:36:720,4907.159,4907.679,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:37:071,4907.036,4907.559,0.000609999988228083,0.000609999988228083
2024.01.31 00:07:54:208,4907.282,4907.778,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:00:123,4907.021,4907.556,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:07:592,4907.267,4907.796,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:12:120,4907.523,4907.983,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:12:922,4907.27,4907.799,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:13:023,4907.529,4908.046,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:16:985,4907.457,4907.92,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:17:086,4907.529,4908.043,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:17:537,4907.409,4907.926,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:17:788,4907.27,4907.778,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:24:400,4907.529,4908.046,0.000609999988228083,0.000609999988228083
2024.01.31 00:08:43:496,4907.27,4907.793,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:04:546,4906.777,4907.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:16:625,4907.033,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:17:728,4907.264,4907.796,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:19:131,4906.533,4906.993,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:21:186,4906.274,4906.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:23:442,4906.042,4906.559,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:24:394,4905.847,4906.298,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:24:747,4906.036,4906.556,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:29:203,4906.286,4906.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:32:011,4906.536,4907.041,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:33:314,4906.401,4906.933,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:33:665,4906.542,4907.044,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:34:117,4906.416,4906.918,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:34:568,4906.527,4907.038,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:36:722,4906.286,4906.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:54:112,4906.774,4907.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:56:367,4906.539,4907.053,0.000609999988228083,0.000609999988228083
2024.01.31 00:09:56:468,4906.789,4907.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:15:557,4906.906,4907.423,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:15:908,4907.039,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:16:159,4906.777,4907.297,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:21:123,4907.021,4907.55,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:21:524,4906.894,4907.414,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:21:825,4907.021,4907.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:23:577,4907.337,4907.791,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:25:130,4907.042,4907.556,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:28:187,4907.283,4907.803,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:34:002,4907.52,4907.983,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:34:353,4907.292,4907.791,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:34:755,4907.526,4908.028,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:52:047,4907.776,4908.299,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:53:150,4907.647,4908.173,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:53:251,4907.577,4907.983,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:56:358,4907.659,4908.158,0.000609999988228083,0.000609999988228083
2024.01.31 00:10:56:509,4907.514,4908.034,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:09:790,4907.286,4907.743,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:18:061,4907.141,4907.676,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:18:312,4907.033,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:20:417,4907.159,4907.673,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:20:818,4907.036,4907.55,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:30:392,4907.159,4907.67,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:30:593,4907.024,4907.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:31:094,4907.15,4907.679,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:31:896,4907.03,4907.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:35:154,4906.792,4907.297,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:39:012,4907.024,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:44:883,4906.912,4907.423,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:45:334,4907.039,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:47:189,4906.786,4907.303,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:47:791,4907.042,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:49:594,4907.337,4907.743,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:49:995,4907.024,4907.55,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:50:997,4907.156,4907.679,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:51:303,4907.024,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:52:707,4907.286,4907.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:11:55:314,4907.039,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:00:427,4907.147,4907.661,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:00:579,4907.027,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:10:401,4907.141,4907.673,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:10:502,4907.033,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:10:903,4907.292,4907.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:15:214,4907.039,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:20:978,4907.159,4907.661,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:21:079,4907.292,4907.809,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:22:381,4907.15,4907.673,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:22:682,4907.087,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:23:083,4907.159,4907.613,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:23:184,4907.036,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:23:735,4907.159,4907.673,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:24:386,4907.039,4907.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:26:742,4907.159,4907.676,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:26:893,4907.292,4907.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:39:976,4907.021,4907.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:45:487,4907.28,4907.794,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:45:688,4907.207,4907.676,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:45:789,4907.027,4907.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:12:59:472,4906.771,4907.288,0.000609999988228083,0.000609999988228083
2024.01.31 00:13:29:442,4906.533,4907.038,0.000609999988228083,0.000609999988228083
2024.01.31 00:13:31:446,4906.783,4907.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:13:34:555,4906.651,4907.18,0.000609999988228083,0.000609999988228083
2024.01.31 00:13:35:056,4906.792,4907.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:13:41:837,4907.087,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:13:51:760,4906.786,4907.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:01:034,4906.916,4907.43,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:01:335,4907.021,4907.541,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:02:136,4906.922,4907.43,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:02:387,4907.042,4907.541,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:08:501,4906.777,4907.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:10:256,4907.024,4907.559,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:30:430,4907.271,4907.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:30:631,4907.156,4907.664,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:30:732,4907.036,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:14:47:923,4907.283,4907.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:06:614,4907.036,4907.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:13:130,4906.771,4907.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:21:601,4906.717,4907.168,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:21:702,4906.527,4907.038,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:22:053,4906.792,4907.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:31:626,4906.53,4906.993,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:36:186,4906.672,4907.183,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:36:438,4906.53,4907.044,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:38:391,4907.039,4907.55,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:41:249,4906.837,4907.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:42:200,4907.036,4907.553,0.000609999988228083,0.000609999988228083
2024.01.31 00:15:46:609,4906.771,4907.306,0.000609999988228083,0.000609999988228083
2024.01.31 00:16:09:860,4906.907,4907.433,0.000609999988228083,0.000609999988228083
2024.01.31 00:16:10:111,4907.027,4907.559,0.000609999988228083,0.000609999988228083
2024.01.31 00:16:21:735,4906.777,4907.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:16:35:368,4907.027,4907.556,0.000609999988228083,0.000609999988228083
2024.01.31 00:16:42:235,4907.337,4907.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:16:51:257,4907.024,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:01:932,4906.904,4907.439,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:02:133,4907.039,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:09:400,4906.777,4907.303,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:10:727,4906.907,4907.418,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:10:878,4906.837,4907.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:20:453,4907.039,4907.493,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:20:603,4906.837,4907.297,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:29:625,4906.663,4907.171,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:30:026,4906.546,4907.066,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:32:032,4907.163,4907.686,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:32:736,4907.027,4907.559,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:34:289,4907.151,4907.623,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:34:940,4907.274,4907.8,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:35:291,4907.166,4907.674,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:35:442,4907.271,4907.788,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:35:592,4907.217,4907.623,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:37:946,4907.286,4907.809,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:38:951,4907.163,4907.674,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:39:503,4907.292,4907.794,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:39:655,4907.16,4907.68,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:40:958,4907.039,4907.538,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:42:515,4907.166,4907.674,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:42:617,4907.283,4907.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:42:918,4907.172,4907.689,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:43:620,4907.033,4907.544,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:45:825,4907.157,4907.671,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:46:176,4907.292,4907.797,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:48:933,4907.542,4908.056,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:49:585,4907.274,4907.743,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:51:038,4907.406,4907.926,0.000609999988228083,0.000609999988228083
2024.01.31 00:17:51:690,4907.277,4907.803,0.000609999988228083,0.000609999988228083
2024.01.31 00:18:11:588,4907.403,4907.923,0.000609999988228083,0.000609999988228083
2024.01.31 00:18:11:740,4907.587,4908.05,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:23:350,4907.837,4908.288,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:57:455,4907.65,4908.179,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:57:957,4907.774,4908.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:58:108,4907.647,4908.164,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:58:659,4907.783,4908.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:58:910,4907.653,4908.173,0.000609999988228083,0.000609999988228083
2024.01.31 00:19:59:261,4907.837,4908.297,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:09:635,4908.036,4908.556,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:09:785,4907.78,4908.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:14:195,4908.039,4908.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:16:049,4907.786,4908.291,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:18:954,4907.9,4908.414,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:19:055,4908.039,4908.541,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:25:269,4907.786,4908.3,0.000609999988228083,0.000609999988228083
2024.01.31 00:20:37:570,4908.021,4908.547,0.000609999988228083,0.000609999988228083
2024.01.31 00:21:13:361,4907.777,4908.309,0.000609999988228083,0.000609999988228083
2024.01.31 00:21:23:402,4907.524,4908.05,0.000609999988228083,0.000609999988228083
2024.01.31 00:21:46:757,4907.783,4908.243,0.000609999988228083,0.000609999988228083
2024.01.31 00:22:29:009,4907.521,4908.05,0.000609999988228083,0.000609999988228083
2024.01.31 00:22:43:244,4907.792,4908.297,0.000609999988228083,0.000609999988228083
2024.01.31 00:23:08:315,4907.53,4908.05,0.000609999988228083,0.000609999988228083
2024.01.31 00:23:20:445,4907.78,4908.303,0.000609999988228083,0.000609999988228083
2024.01.31 00:23:28:216,4907.524,4907.993,0.000609999988228083,0.000609999988228083
2024.01.31 00:23:47:530,4907.283,4907.794,0.000609999988228083,0.000609999988228083
2024.01.31 00:23:48:082,4907.53,4908.041,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:00:364,4907.413,4907.939,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:00:466,4907.527,4908.053,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:00:569,4907.289,4907.743,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:00:870,4907.533,4908.056,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:10:943,4907.283,4907.803,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:21:917,4907.043,4907.551,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:22:670,4907.337,4907.803,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:53:297,4907.521,4908.038,0.000609999988228083,0.000609999988228083
2024.01.31 00:24:59:684,4907.467,4907.921,0.000609999988228083,0.000609999988228083
2024.01.31 00:25:00:286,4907.527,4907.993,0.000609999988228083,0.000609999988228083
2024.01.31 00:25:16:377,4907.783,4908.294,0.000609999988228083,0.000609999988228083
2024.01.31 00:25:57:948,4907.542,4908.056,0.000609999988228083,0.000609999988228083
2024.01.31 00:26:00:808,4907.792,4908.306,0.000609999988228083,0.000609999988228083
2024.01.31 00:26:27:327,4907.533,4908.059,0.000609999988228083,0.000609999988228083
2024.01.31 00:27:11:773,4907.78,4908.306,0.000609999988228083,0.000609999988228083
